, ID,Nationality,Age,DaysSinceCreation,AverageLeadTime,LodgingRevenue,OtherRevenue,BookingsCanceled,BookingsNoShowed,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,DaysSinceFirstStay,DistributionChannel,MarketSegment,SRHighFloor,SRLowFloor,SRAccessibleRoom,SRMediumFloor,SRBathtub,SRShower,SRCrib,SRKingSizeBed,SRTwinBed,SRNearElevator,SRAwayFromElevator,SRNoAlcoholInMiniBar,SRQuietRoom
43517,50006,BRA,70,279,19,199.0,63.9,0,0,1,2,1,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43519,50011,PRT,51,279,78,104.1,24.0,0,0,1,2,1,280,280,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,0,0,0,0,0
43522,50016,DEU,46,279,96,370.6,20.0,0,0,1,8,4,283,283,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43524,50020,DNK,60,278,232,334.35,226.0,0,0,1,10,5,283,283,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43525,50022,ITA,57,278,94,230.2,99.4,0,0,1,4,2,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43526,50024,DZA,66,278,4,530.75,112.0,0,0,1,10,5,283,283,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43529,50031,URY,18,278,38,1098.0,204.0,0,0,1,9,3,281,281,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
43540,50053,BRA,51,278,32,214.4,48.0,0,0,1,4,2,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43542,50057,IRL,30,278,25,411.0,72.0,0,0,1,6,3,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
43543,50059,SWE,74,278,75,297.3,42.0,0,0,1,6,3,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43546,50067,SWE,75,278,74,303.29,42.0,0,0,1,6,3,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43547,50069,ESP,67,278,73,565.7,149.5,0,0,1,8,4,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43548,50071,ESP,62,278,88,390.6,76.0,0,0,1,8,4,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43550,50076,ESP,16,278,73,1176.3,573.0,0,0,1,12,4,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43551,50079,FIN,67,278,47,387.0,69.0,0,0,1,3,3,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43552,50080,FIN,66,278,47,387.0,44.0,0,0,1,3,3,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43553,50081,CHN,35,278,74,187.2,4.0,0,0,1,4,2,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43554,50084,FRA,63,278,18,320.4,270.0,0,0,1,8,4,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43555,50086,PRT,49,278,18,374.32,8.0,0,0,1,12,4,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43556,50089,GBR,60,278,46,732.0,290.5,0,0,1,14,7,285,285,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43560,50102,ESP,48,278,49,312.3,61.0,0,0,1,6,3,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43561,50104,PRT,27,278,0,129.0,2.0,0,0,1,2,1,279,279,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43562,50105,FIN,70,278,47,387.0,104.5,0,0,1,3,3,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43563,50106,ESP,52,278,77,453.0,115.0,0,0,1,9,3,281,281,Direct,Direct,0,0,0,0,0,0,0,0,1,0,0,0,0
43565,50111,RUS,42,278,1,468.0,51.0,0,0,1,3,1,279,279,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43566,50113,DEU,54,277,4,589.6,70.0,0,0,1,10,5,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43568,50116,AUT,47,277,74,382.1,56.0,0,0,1,8,4,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43569,50118,AUT,14,277,74,1146.3,156.0,0,0,1,8,4,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43574,50129,CAN,60,277,49,370.6,8.0,0,0,1,8,4,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43576,50133,ITA,47,277,72,628.4,84.0,0,0,1,12,6,283,283,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43577,50135,FRA,31,277,26,410.0,295.8,0,0,1,8,4,281,281,Direct,Direct,0,0,0,0,0,0,1,0,0,0,0,0,0
43580,50142,BRA,68,277,3,567.0,51.0,0,0,1,6,3,280,280,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
43581,50144,DEU,43,277,47,260.0,97.0,0,0,1,6,2,279,279,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
43582,50147,GBR,48,277,6,330.51,35.5,0,0,1,4,4,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43584,50149,PRT,48,277,6,118.0,18.0,0,0,1,2,2,279,279,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
43585,50150,AUT,51,277,131,312.3,42.0,0,0,1,6,3,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
43586,50152,AUT,14,277,131,936.9,108.0,0,0,1,6,3,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
43587,50154,RUS,22,277,14,623.9,72.0,0,0,1,12,6,283,283,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
43589,50157,GBR,30,277,6,387.0,21.0,0,0,1,1,1,278,278,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
43590,50158,FRA,36,277,8,145.0,7.0,0,0,1,1,1,278,278,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
43591,50159,GBR,62,277,81,311.16,120.5,0,0,1,8,4,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43592,50161,PRT,63,277,137,442.2,109.3,0,0,1,8,4,281,281,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
43595,50165,GBR,41,277,6,129.0,101.5,0,0,1,1,1,278,278,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
43596,50166,GBR,37,277,6,387.0,21.0,0,0,1,1,1,278,278,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
43597,50167,BGR,21,277,2,133.0,7.0,0,0,1,1,1,278,278,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43598,50168,FRA,36,277,8,151.0,15.5,0,0,1,1,1,278,278,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
43599,50169,FRA,40,277,96,312.3,42.0,0,0,1,6,3,280,280,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
43600,50170,ISR,66,277,115,536.6,124.0,0,0,1,12,4,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43602,50174,GBR,60,277,22,258.0,42.0,0,0,1,4,2,279,279,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,0,0,0,0,1
43603,50176,ISR,60,277,115,466.3,96.0,0,0,1,8,4,281,281,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
43604,50179,DEU,48,277,76,488.25,70.0,0,0,1,10,5,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43605,50181,BRA,47,277,6,101.24,14.0,0,0,1,2,1,278,278,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43607,50188,SWE,50,277,84,390.6,104.5,0,0,1,8,4,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43608,50190,ESP,53,277,9,411.0,42.0,0,0,1,6,3,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43610,50193,ESP,64,277,50,303.3,72.5,0,0,1,3,3,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43611,50194,IRL,69,277,50,1098.9,348.0,0,0,1,6,3,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43612,50195,DEU,29,277,100,370.6,72.5,0,0,1,8,4,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43614,50199,GBR,37,277,10,107.2,14.0,0,0,1,2,1,278,278,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43615,50201,FRA,38,277,38,480.0,131.0,0,0,1,8,4,281,281,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
43616,50203,DEU,48,277,133,536.6,84.0,0,0,1,12,4,281,281,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,0,0,0,0,0
43617,50206,HUN,46,277,14,458.6,56.0,0,0,1,8,4,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43619,50211,ITA,72,277,76,1464.75,210.0,0,0,1,10,5,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
43620,50213,FRA,31,277,13,274.0,30.0,0,0,1,4,2,279,279,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43621,50215,ESP,50,277,15,601.75,216.0,0,0,1,10,5,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43622,50217,IND,45,277,50,312.3,39.0,0,0,1,6,3,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43624,50222,ESP,48,277,6,539.1,80.0,0,0,1,15,5,282,282,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,1
43625,50225,POL,22,277,74,382.1,56.0,0,0,1,8,4,281,281,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,0,0,0,0,0
43626,50227,AUT,49,277,52,303.3,21.0,0,0,1,1,1,278,278,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
43628,50232,ESP,47,277,17,458.6,55.0,0,0,1,8,4,281,281,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
43629,50234,GBR,31,277,78,585.9,113.0,0,0,1,12,6,283,283,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43630,50236,BRA,42,277,7,411.0,124.3,0,0,1,6,3,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
43631,50239,BRA,68,277,7,411.0,59.0,0,0,1,6,3,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
43633,50242,BRA,24,277,7,402.0,53.0,0,0,1,9,3,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
43634,50246,CAN,75,277,49,370.6,8.0,0,0,1,8,4,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43635,50248,ESP,66,277,1,118.0,14.0,0,0,1,2,1,278,278,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
43639,50253,USA,69,277,264,87.0,14.0,0,0,1,2,1,278,278,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43640,50255,SWE,27,277,74,382.1,70.0,0,0,1,8,4,281,281,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
43641,50258,BRA,38,277,7,666.0,118.2,0,0,1,12,3,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
43642,50262,ESP,58,277,102,673.2,173.5,0,0,2,8,4,277,278,Direct,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
43644,50267,USA,68,277,279,95.1,17.0,0,0,1,2,1,278,278,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
43646,50271,ESP,58,277,53,424.6,56.0,0,0,1,8,4,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43647,50273,FRA,64,277,133,1111.8,55.5,0,0,1,8,4,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
43648,50275,ESP,51,277,40,379.5,68.0,0,0,2,8,4,277,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43651,50282,RUS,42,277,1,130.0,19.0,0,0,1,3,1,278,278,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
43652,50283,DEU,25,276,89,564.7,141.0,0,0,1,10,5,281,281,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
43654,50287,DEU,33,276,51,345.2,6.0,0,0,1,6,3,279,279,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
43655,50289,USA,49,276,41,136.5,14.0,0,0,1,2,1,277,277,Direct,Direct,1,0,0,0,0,0,0,0,1,0,0,0,0
43658,50296,ITA,28,276,59,330.3,71.0,0,0,1,6,3,279,279,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43664,50308,FRA,62,276,73,366.01,249.0,0,0,1,8,4,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43667,50314,ISR,25,276,90,134.1,50.0,0,0,1,2,1,277,277,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
43668,50316,ISR,53,276,90,402.3,6.0,0,0,1,2,1,277,277,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
43669,50318,GBR,59,276,86,348.5,61.0,0,0,1,10,5,281,281,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
43670,50320,ESP,23,276,75,1760.55,252.0,0,0,1,12,4,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43673,50328,DEU,52,276,82,1428.3,189.0,0,0,1,9,3,279,279,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43677,50336,DEU,21,276,83,1830.9,255.0,0,0,1,15,5,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43680,50345,FRA,48,276,75,522.2,70.0,0,0,1,10,5,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43681,50347,ISR,18,276,71,324.0,42.0,0,0,1,6,3,279,279,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43682,50348,ISR,54,276,71,454.5,51.0,0,0,1,9,3,279,279,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
43683,50351,ITA,31,276,73,472.24,198.0,0,0,1,10,5,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43684,50353,USA,39,276,18,298.0,33.0,0,0,1,4,2,278,278,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43685,50355,ESP,32,276,53,330.3,60.0,0,0,1,6,3,279,279,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43687,50361,GBR,64,276,19,453.44,205.0,0,0,1,10,5,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43688,50363,GBR,36,276,77,394.88,34.0,0,0,1,10,5,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43691,50370,BRA,47,276,88,519.8,90.0,0,0,1,12,6,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43692,50372,BRA,46,276,88,501.8,253.0,0,0,1,12,6,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43694,50378,PRT,26,276,143,384.15,8.0,0,0,1,8,4,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43697,50384,GBR,53,276,153,106.2,19.6,0,0,1,2,1,277,277,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43698,50385,GBR,52,276,156,106.2,206.0,0,0,1,2,1,274,274,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43699,50386,FRA,31,276,73,651.6,116.5,0,0,1,12,6,282,282,Direct,Direct,0,0,0,0,1,0,1,1,0,0,0,0,0
43700,50389,FRA,64,276,74,459.05,190.5,0,0,1,8,4,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43701,50391,GBR,25,276,153,106.2,51.0,0,0,1,2,1,277,277,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43702,50393,IRL,25,276,88,380.4,56.0,0,0,1,8,4,280,280,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
43703,50395,IRL,41,276,91,232.2,28.0,0,0,1,4,2,278,278,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
43704,50397,ESP,57,276,75,403.55,72.0,0,0,1,8,4,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43705,50399,FRA,64,276,0,130.0,2.0,0,0,1,2,1,277,277,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,1
43707,50402,DEU,24,276,82,330.3,13.0,0,0,1,6,3,279,279,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
43709,50410,NLD,1,276,76,473.09,345.5,0,0,1,12,6,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43711,50412,AUT,50,276,218,639.36,126.0,0,0,1,18,6,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43712,50415,GBR,21,276,83,433.05,80.0,0,0,1,8,4,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43713,50417,DEU,51,276,77,530.7,70.0,0,0,1,10,5,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43714,50419,NLD,17,276,77,1830.9,255.0,0,0,1,15,5,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43716,50423,DEU,53,276,94,705.0,220.5,0,0,1,15,5,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
43718,50428,DEU,49,276,83,1592.1,210.0,0,0,1,10,5,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43719,50430,BRA,17,276,88,501.8,97.5,0,0,1,12,6,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43721,50434,IRL,59,276,121,362.2,42.0,0,0,1,6,3,279,279,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43722,50437,IRL,41,276,91,232.2,28.0,0,0,1,4,2,278,278,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
43724,50440,FRA,34,276,71,996.6,151.6,0,0,2,10,5,276,277,Direct,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43725,50442,HUN,58,276,105,318.6,6.0,0,0,1,2,1,277,277,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
43727,50446,GRC,39,275,118,118.0,1.0,0,0,1,1,1,276,276,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43729,50449,USA,54,275,57,366.3,41.0,0,0,1,6,3,278,278,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
43730,50451,ESP,48,275,58,512.1,63.0,0,0,1,9,3,278,278,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
43733,50463,ITA,31,275,157,725.48,271.0,0,0,1,21,7,282,282,Direct,Direct,0,0,0,0,0,0,1,0,0,0,0,0,0
43734,50466,USA,53,275,0,159.0,12.0,0,0,1,2,1,276,276,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43735,50468,ROU,53,275,74,800.65,110.0,0,0,2,16,8,275,282,Travel Agent/Operator,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
43737,50472,BRA,60,275,171,657.95,546.88,0,0,1,24,8,283,283,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
43740,50480,PRT,11,275,0,153.0,14.0,0,0,1,3,1,276,276,Direct,Direct,0,0,0,0,0,0,1,0,0,0,0,0,0
43741,50482,RUS,42,275,1,310.0,41.5,0,0,1,6,2,277,277,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
43743,50486,ESP,54,275,61,510.5,96.0,0,0,1,8,4,279,279,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43745,50491,DEU,49,275,189,436.5,92.0,0,0,1,9,3,278,278,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,1
43746,50493,DEU,36,275,53,419.0,42.0,0,0,1,6,3,278,278,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
43748,50497,DEU,29,275,164,485.66,14.0,0,0,1,14,7,282,282,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43750,50503,ESP,43,275,21,526.0,84.0,0,0,1,9,3,278,278,Direct,Direct,0,0,0,0,1,0,0,1,0,0,0,0,0
43753,50510,BEL,31,275,115,369.0,71.0,0,0,1,6,3,278,278,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43754,50511,BRA,37,275,1,127.2,5.1,0,0,1,3,1,276,276,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43756,50516,DEU,51,275,189,346.5,134.0,0,0,1,6,3,278,278,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,1
43758,50519,DEU,34,275,89,371.52,41.0,0,0,1,8,4,279,279,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43761,50526,ESP,60,274,58,517.95,56.0,0,0,1,8,4,278,278,Travel Agent/Operator,Other,1,0,0,0,1,0,0,0,1,0,0,0,0
43762,50528,ESP,32,274,58,1553.85,168.0,0,0,1,8,4,278,278,Travel Agent/Operator,Other,1,0,0,0,1,0,0,0,1,0,0,0,1
43764,50533,DEU,60,274,21,834.0,42.0,0,0,1,6,6,280,280,Direct,Direct,1,0,0,0,0,0,0,1,0,0,1,0,1
43765,50534,DNK,60,274,277,698.0,335.0,0,0,1,14,7,281,281,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43767,50539,ESP,37,274,54,298.0,18.0,0,0,1,4,2,276,276,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
43768,50541,ESP,28,274,60,420.3,72.0,0,0,1,6,3,277,277,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
43770,50545,ESP,54,274,12,410.0,42.0,0,0,1,6,2,276,276,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
43772,50550,ESP,43,274,0,471.0,42.0,0,0,1,6,3,277,277,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43773,50552,ITA,36,274,133,518.8,373.6,0,0,1,10,5,279,279,Direct,Direct,0,0,0,0,0,0,1,0,0,0,0,0,0
43778,50568,ESP,59,274,56,494.95,18.0,0,0,1,8,4,278,278,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43779,50570,AUT,47,274,20,734.16,253.0,0,0,1,15,5,279,279,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43780,50573,ESP,47,274,27,655.2,115.0,0,0,1,12,3,277,277,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
43783,50583,PRT,44,274,1,176.0,17.0,0,0,1,3,1,275,275,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43784,50585,GBR,33,274,96,318.6,15.5,0,0,1,6,3,277,277,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43785,50587,ESP,38,274,101,500.35,94.0,0,0,1,12,4,278,278,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
